slot	range	domain	range_is_nmdc_class	range_is_enum	ControlledTermValue	QuantityValue	method	regimen	treatment	date	time	history	count	type	material	has_something	occult_measurement	gold_path	mixs-section-group-like
infiltrations	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
insdc_biosample_identifiers	external_identifier	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
isotope_exposure	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
location	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
microbial_biomass_c	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
microbial_biomass_n	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
ncbi_taxonomy_name	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
neon_biosample_identifiers	external_identifier	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
non_microb_biomass	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
pres_animal_insect	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
project_id	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
proport_woa_temperature	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
proposal_dna	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
proposal_rna	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
replicate_number	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
rna_collect_site	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
rna_cont_well	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
rna_container_id	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
rna_organisms	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
rna_project_contact	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
rna_samp_id	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
rna_sample_name	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
rna_seq_project	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
rna_seq_project_name	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
rna_seq_project_pi	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
room_architec_elem	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
salinity_category	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
samp_collec_device	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
samp_name	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
sample_collection_site	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
sample_link	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
sample_shipped	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
shad_dev_water_mold	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
technical_reps	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
water_content	string	Biosample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
description	string	Biosample, CalibrationInformation, ChemicalConversionProcess, ChemicalEntity, ChromatographicSeparationProcess, ChromatographyConfiguration, CollectingBiosamplesFromSite, Configuration, DataGeneration, DataObject, DissolvingProcess, EnvironmentalMaterialTerm, Extraction, FieldResearchSite, FiltrationProcess, FunctionalAnnotationTerm, GeneProduct, ImageValue, InformationObject, Instrument, LibraryPreparation, MagsAnalysis, Manifest, MassSpectrometry, MassSpectrometryConfiguration, MaterialEntity, MaterialProcessing, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NamedThing, NomAnalysis, NucleotideSequencing, OntologyClass, OrthologyGroup, Pathway, PlannedProcess, Pooling, ProcessedSample, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, Sample, Site, StorageProcess, Study, SubSamplingProcess, WorkflowExecution	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
alternative_identifiers	uriorcurie	Biosample, CalibrationInformation, ChemicalConversionProcess, ChemicalEntity, ChromatographicSeparationProcess, ChromatographyConfiguration, CollectingBiosamplesFromSite, Configuration, DataGeneration, DataObject, DissolvingProcess, EnvironmentalMaterialTerm, Extraction, FieldResearchSite, FiltrationProcess, FunctionalAnnotationTerm, GeneProduct, InformationObject, Instrument, LibraryPreparation, MagsAnalysis, Manifest, MassSpectrometry, MassSpectrometryConfiguration, MaterialEntity, MaterialProcessing, MetaboliteIdentification, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NamedThing, NomAnalysis, NucleotideSequencing, OntologyClass, OrthologyGroup, Pathway, PlannedProcess, Pooling, ProcessedSample, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, Sample, Site, StorageProcess, Study, SubSamplingProcess, WorkflowExecution	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
name	string	Biosample, CalibrationInformation, ChemicalConversionProcess, ChemicalEntity, ChromatographicSeparationProcess, ChromatographyConfiguration, CollectingBiosamplesFromSite, Configuration, DataGeneration, DataObject, DissolvingProcess, EnvironmentalMaterialTerm, Extraction, FieldResearchSite, FiltrationProcess, FunctionalAnnotationTerm, GeneProduct, InformationObject, Instrument, LibraryPreparation, MagsAnalysis, Manifest, MassSpectrometry, MassSpectrometryConfiguration, MaterialEntity, MaterialProcessing, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NamedThing, NomAnalysis, NucleotideSequencing, OntologyClass, OrthologyGroup, Pathway, PersonValue, PlannedProcess, Pooling, ProcessedSample, Protocol, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, Sample, Site, StorageProcess, Study, SubSamplingProcess, WorkflowExecution	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
id	uriorcurie	Biosample, CalibrationInformation, ChemicalConversionProcess, ChemicalEntity, ChromatographicSeparationProcess, ChromatographyConfiguration, CollectingBiosamplesFromSite, Configuration, DataGeneration, DataObject, DissolvingProcess, EnvironmentalMaterialTerm, Extraction, FieldResearchSite, FiltrationProcess, FunctionalAnnotationTerm, GeneProduct, InformationObject, Instrument, LibraryPreparation, MagsAnalysis, Manifest, MassSpectrometry, MassSpectrometryConfiguration, MaterialEntity, MaterialProcessing, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NamedThing, NomAnalysis, NucleotideSequencing, OntologyClass, OrthologyGroup, Pathway, PlannedProcess, Pooling, ProcessedSample, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, Sample, Site, StorageProcess, Study, SubSamplingProcess, WorkflowExecution	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
add_date	string	Biosample, DataGeneration, MassSpectrometry, NucleotideSequencing	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
mod_date	string	Biosample, DataGeneration, MassSpectrometry, NucleotideSequencing	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
associated_studies	Study	Biosample, DataGeneration, MassSpectrometry, NucleotideSequencing	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
elev	float	Biosample, FieldResearchSite	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
soil_type	TextValue	Biosample, FieldResearchSite	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE
cur_vegetation	TextValue	Biosample, FieldResearchSite	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
geo_loc_name	TextValue	Biosample, FieldResearchSite	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
lat_lon	GeolocationValue	Biosample, FieldResearchSite	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
local_class	TextValue	Biosample, FieldResearchSite	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
habitat	string	Biosample, FieldResearchSite	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
img_identifiers	external_identifier	Biosample, MagsAnalysis, MetagenomeAnnotation, MetatranscriptomeAnnotation, MetatranscriptomeExpressionAnalysis	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
dna_absorb1	float	Biosample, ProcessedSample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
dna_concentration	float	Biosample, ProcessedSample	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
ecosystem_subtype	string	Biosample, Study	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ecosystem_type	string	Biosample, Study	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
ecosystem	string	Biosample, Study	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
ecosystem_category	string	Biosample, Study	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
specific_ecosystem	string	Biosample, Study	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE
calibration_standard	CalibrationStandardEnum	CalibrationInformation	FALSE	TRUE															
calibration_target	CalibrationTargetEnum	CalibrationInformation	FALSE	TRUE															
calibration_object	DataObject	CalibrationInformation	TRUE	FALSE															
internal_calibration	boolean	CalibrationInformation	FALSE	FALSE															
chemical_conversion_category	ChemicalConversionCategoryEnum	ChemicalConversionProcess	FALSE	TRUE															
substances_volume	QuantityValue	ChemicalConversionProcess	TRUE	FALSE															
temperature	QuantityValue	ChemicalConversionProcess, ChromatographicSeparationProcess, ChromatographyConfiguration, DissolvingProcess, StorageProcess, SubSamplingProcess	TRUE	FALSE															
protocol_link	Protocol	ChemicalConversionProcess, ChromatographicSeparationProcess, CollectingBiosamplesFromSite, DataGeneration, DissolvingProcess, Extraction, FiltrationProcess, LibraryPreparation, MagsAnalysis, MassSpectrometry, MaterialProcessing, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NomAnalysis, NucleotideSequencing, PlannedProcess, Pooling, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, StorageProcess, Study, SubSamplingProcess, WorkflowExecution	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
has_failure_categorization	FailureCategorization	ChemicalConversionProcess, ChromatographicSeparationProcess, CollectingBiosamplesFromSite, DataGeneration, DissolvingProcess, Extraction, FiltrationProcess, LibraryPreparation, MagsAnalysis, MassSpectrometry, MaterialProcessing, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NomAnalysis, NucleotideSequencing, PlannedProcess, Pooling, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, StorageProcess, SubSamplingProcess, WorkflowExecution	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
end_date	string	ChemicalConversionProcess, ChromatographicSeparationProcess, CollectingBiosamplesFromSite, DataGeneration, DissolvingProcess, Extraction, FiltrationProcess, LibraryPreparation, MagsAnalysis, MassSpectrometry, MaterialProcessing, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NomAnalysis, NucleotideSequencing, PlannedProcess, Pooling, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, StorageProcess, SubSamplingProcess, WorkflowExecution	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
start_date	string	ChemicalConversionProcess, ChromatographicSeparationProcess, CollectingBiosamplesFromSite, DataGeneration, DissolvingProcess, Extraction, FiltrationProcess, LibraryPreparation, MagsAnalysis, MassSpectrometry, MaterialProcessing, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NomAnalysis, NucleotideSequencing, PlannedProcess, Pooling, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, StorageProcess, SubSamplingProcess, WorkflowExecution	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
processing_institution	ProcessingInstitutionEnum	ChemicalConversionProcess, ChromatographicSeparationProcess, CollectingBiosamplesFromSite, DataGeneration, DissolvingProcess, Extraction, FiltrationProcess, LibraryPreparation, MagsAnalysis, MassSpectrometry, MaterialProcessing, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NomAnalysis, NucleotideSequencing, PlannedProcess, Pooling, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, StorageProcess, SubSamplingProcess, WorkflowExecution	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
qc_status	StatusEnum	ChemicalConversionProcess, ChromatographicSeparationProcess, CollectingBiosamplesFromSite, DataGeneration, DissolvingProcess, Extraction, FiltrationProcess, LibraryPreparation, MagsAnalysis, MassSpectrometry, MaterialProcessing, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NomAnalysis, NucleotideSequencing, PlannedProcess, Pooling, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, StorageProcess, SubSamplingProcess, WorkflowExecution	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
qc_comment	string	ChemicalConversionProcess, ChromatographicSeparationProcess, CollectingBiosamplesFromSite, DataGeneration, DissolvingProcess, Extraction, FiltrationProcess, LibraryPreparation, MagsAnalysis, MassSpectrometry, MaterialProcessing, MetabolomicsAnalysis, MetagenomeAnnotation, MetagenomeAssembly, MetagenomeSequencing, MetaproteomicsAnalysis, MetatranscriptomeAnnotation, MetatranscriptomeAssembly, MetatranscriptomeExpressionAnalysis, MixingProcess, NomAnalysis, NucleotideSequencing, PlannedProcess, Pooling, ReadBasedTaxonomyAnalysis, ReadQcAnalysis, StorageProcess, SubSamplingProcess, WorkflowExecution	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
has_input	Sample	ChemicalConversionProcess, ChromatographicSeparationProcess, DataGeneration, DissolvingProcess, Extraction, FiltrationProcess, LibraryPreparation, MassSpectrometry, MaterialProcessing, MixingProcess, NucleotideSequencing, Pooling, SubSamplingProcess	TRUE	FALSE															
instrument_used	Instrument	ChemicalConversionProcess, ChromatographicSeparationProcess, DataGeneration, DissolvingProcess, Extraction, FiltrationProcess, LibraryPreparation, MassSpectrometry, MaterialProcessing, MixingProcess, NucleotideSequencing, Pooling, SubSamplingProcess	TRUE	FALSE															
has_output	ProcessedSample	ChemicalConversionProcess, ChromatographicSeparationProcess, DissolvingProcess, Extraction, FiltrationProcess, LibraryPreparation, MaterialProcessing, MixingProcess, Pooling, SubSamplingProcess	TRUE	FALSE															
substances_used	PortionOfSubstance	ChemicalConversionProcess, DissolvingProcess, Extraction, MobilePhaseSegment, StorageProcess	TRUE	FALSE															
duration	QuantityValue	ChemicalConversionProcess, DissolvingProcess, MixingProcess, MobilePhaseSegment	TRUE	FALSE															
chemical_formula	string	ChemicalEntity	FALSE	FALSE															
definition	string	ChemicalEntity, EnvironmentalMaterialTerm, FunctionalAnnotationTerm, OntologyClass, OrthologyGroup, Pathway	FALSE	FALSE															
is_obsolete	boolean	ChemicalEntity, EnvironmentalMaterialTerm, FunctionalAnnotationTerm, OntologyClass, OrthologyGroup, Pathway	FALSE	FALSE															
is_root	boolean	ChemicalEntity, EnvironmentalMaterialTerm, FunctionalAnnotationTerm, OntologyClass, OrthologyGroup, Pathway	FALSE	FALSE															
relations	OntologyRelation	ChemicalEntity, EnvironmentalMaterialTerm, FunctionalAnnotationTerm, OntologyClass, OrthologyGroup, Pathway	TRUE	FALSE															
alternative_names	string	ChemicalEntity, EnvironmentalMaterialTerm, FunctionalAnnotationTerm, OntologyClass, OrthologyGroup, Pathway, Study	FALSE	FALSE															
chromatographic_category	ChromatographicCategoryEnum	ChromatographicSeparationProcess, ChromatographyConfiguration	FALSE	TRUE															
stationary_phase	StationaryPhaseEnum	ChromatographicSeparationProcess, ChromatographyConfiguration	FALSE	TRUE															
ordered_mobile_phases	MobilePhaseSegment	ChromatographicSeparationProcess, ChromatographyConfiguration	TRUE	FALSE															
has_output	Biosample	CollectingBiosamplesFromSite	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
has_input	Site	CollectingBiosamplesFromSite	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE
term	OntologyClass	ControlledIdentifiedTermValue, ControlledTermValue	TRUE	FALSE															
applied_roles	CreditEnum	CreditAssociation	FALSE	TRUE															
applies_to_person	PersonValue	CreditAssociation	TRUE	FALSE															
biosample_set	Biosample	Database	TRUE	FALSE															
calibration_set	CalibrationInformation	Database	TRUE	FALSE															
collecting_biosamples_from_site_set	CollectingBiosamplesFromSite	Database	TRUE	FALSE															
configuration_set	Configuration	Database	TRUE	FALSE															
data_generation_set	DataGeneration	Database	TRUE	FALSE															
data_object_set	DataObject	Database	TRUE	FALSE															
field_research_site_set	FieldResearchSite	Database	TRUE	FALSE															
functional_annotation_agg	FunctionalAnnotationAggMember	Database	TRUE	FALSE															
functional_annotation_set	FunctionalAnnotation	Database	TRUE	FALSE															
genome_feature_set	GenomeFeature	Database	TRUE	FALSE															
instrument_set	Instrument	Database	TRUE	FALSE															
manifest_set	Manifest	Database	TRUE	FALSE															
material_processing_set	MaterialProcessing	Database	TRUE	FALSE															
processed_sample_set	ProcessedSample	Database	TRUE	FALSE															
storage_process_set	StorageProcess	Database	TRUE	FALSE															
study_set	Study	Database	TRUE	FALSE															
workflow_execution_set	WorkflowExecution	Database	TRUE	FALSE															
analyte_category	string	DataGeneration	FALSE	FALSE															
has_output	DataObject	DataGeneration, MassSpectrometry, NucleotideSequencing	TRUE	FALSE															
principal_investigator	PersonValue	DataGeneration, MassSpectrometry, NucleotideSequencing, Study	TRUE	FALSE															
data_category	DataCategoryEnum	DataObject	FALSE	TRUE															
data_object_type	FileTypeEnum	DataObject	FALSE	TRUE															
compression_type	string	DataObject	FALSE	FALSE															
file_size_bytes	bytes	DataObject	FALSE	FALSE															
in_manifest	Manifest	DataObject	TRUE	FALSE															
md5_checksum	string	DataObject	FALSE	FALSE															
was_generated_by	WorkflowExecution	DataObject, FunctionalAnnotationAggMember	TRUE	FALSE															
url	string	DataObject, ImageValue, Protocol	FALSE	FALSE															
insdc_experiment_identifiers	external_identifier	DataObject, NucleotideSequencing	FALSE	FALSE															
doi_category	DoiCategoryEnum	Doi	FALSE	TRUE															
doi_provider	DoiProviderEnum	Doi	FALSE	TRUE															
doi_value	uriorcurie	Doi	FALSE	FALSE															
ncbi_lineage	string	EukEval	FALSE	FALSE															
ncbi_lineage_tax_ids	string	EukEval	FALSE	FALSE															
completeness	float	EukEval, MagBin	FALSE	FALSE															
contamination	float	EukEval, MagBin	FALSE	FALSE															
extraction_targets	ExtractionTargetEnum	Extraction	FALSE	TRUE															
input_mass	QuantityValue	Extraction	TRUE	FALSE															
volume	QuantityValue	Extraction, FiltrationProcess, MobilePhaseSegment, PortionOfSubstance, SubSamplingProcess	TRUE	FALSE															
qc_failure_what	FailureWhatEnum	FailureCategorization	FALSE	TRUE															
qc_failure_where	FailureWhereEnum	FailureCategorization	FALSE	TRUE															
part_of	FieldResearchSite	FieldResearchSite	TRUE	FALSE															
separation_method	SeparationMethodEnum	FiltrationProcess	FALSE	TRUE															
conditionings	string	FiltrationProcess	FALSE	FALSE															
filter_material	string	FiltrationProcess	FALSE	FALSE															
