class	slot	rank
FoodHumanFoods	microb_start_prep	
FoodHumanFoods	microb_start_source	
FoodHumanFoods	microb_start_taxID	
FoodHumanFoods	misc_param	
FoodHumanFoods	nucl_acid_ext	
FoodHumanFoods	nucl_acid_ext_kit	
FoodHumanFoods	num_samp_collect	
FoodHumanFoods	organism_count	
FoodHumanFoods	part_plant_animal	
FoodHumanFoods	perturbation	
FoodHumanFoods	pool_dna_extracts	
FoodHumanFoods	project_name	
FoodHumanFoods	repository_name	
FoodHumanFoods	samp_collect_device	
FoodHumanFoods	samp_collect_method	
FoodHumanFoods	samp_name	
FoodHumanFoods	samp_pooling	
FoodHumanFoods	samp_purpose	
FoodHumanFoods	samp_rep_biol	
FoodHumanFoods	samp_rep_tech	
FoodHumanFoods	samp_size	
FoodHumanFoods	samp_source_mat_cat	
FoodHumanFoods	samp_stor_device	
FoodHumanFoods	samp_stor_media	
FoodHumanFoods	samp_store_dur	
FoodHumanFoods	samp_store_loc	
FoodHumanFoods	samp_store_temp	
FoodHumanFoods	samp_transport_cont	
FoodHumanFoods	samp_transport_dur	
FoodHumanFoods	samp_transport_temp	
FoodHumanFoods	samp_vol_we_dna_ext	
FoodHumanFoods	seq_meth	
FoodHumanFoods	sequencing_kit	
FoodHumanFoods	sequencing_location	
FoodHumanFoods	serovar_or_serotype	
FoodHumanFoods	spikein_AMR	
FoodHumanFoods	spikein_antibiotic	
FoodHumanFoods	spikein_count	
FoodHumanFoods	spikein_growth_med	
FoodHumanFoods	spikein_metal	
FoodHumanFoods	spikein_org	
FoodHumanFoods	spikein_serovar	
FoodHumanFoods	spikein_strain	
FoodHumanFoods	study_design	
FoodHumanFoods	study_inc_dur	
FoodHumanFoods	study_inc_temp	
FoodHumanFoods	study_timecourse	
FoodHumanFoods	study_tmnt	
FoodHumanFoods	temp	
FoodHumanFoods	timepoint	
HostAssociated	alt	
HostAssociated	ances_data	
HostAssociated	biol_stat	
HostAssociated	blood_press_diast	
HostAssociated	blood_press_syst	
HostAssociated	chem_administration	
HostAssociated	depth	
HostAssociated	elev	
HostAssociated	genetic_mod	
HostAssociated	gravidity	
HostAssociated	host_age	
HostAssociated	host_body_habitat	
HostAssociated	host_body_product	
HostAssociated	host_body_site	
HostAssociated	host_body_temp	
HostAssociated	host_color	
HostAssociated	host_common_name	
HostAssociated	host_diet	
HostAssociated	host_disease_stat	
HostAssociated	host_dry_mass	
HostAssociated	host_fam_rel	
HostAssociated	host_genotype	
HostAssociated	host_growth_cond	
HostAssociated	host_height	
HostAssociated	host_last_meal	
HostAssociated	host_length	
HostAssociated	host_life_stage	
HostAssociated	host_phenotype	
HostAssociated	host_sex	
HostAssociated	host_shape	
HostAssociated	host_subject_id	
HostAssociated	host_subspecf_genlin	
HostAssociated	host_substrate	
HostAssociated	host_symbiont	
HostAssociated	host_taxid	
HostAssociated	host_tot_mass	
HostAssociated	misc_param	
HostAssociated	organism_count	
HostAssociated	oxy_stat_samp	
HostAssociated	perturbation	
HostAssociated	project_name	
HostAssociated	salinity	
HostAssociated	samp_capt_status	
HostAssociated	samp_dis_stage	
HostAssociated	samp_name	
HostAssociated	samp_store_dur	
HostAssociated	samp_store_loc	
HostAssociated	samp_store_temp	
HostAssociated	samp_vol_we_dna_ext	
HostAssociated	temp	
HumanAssociated	amniotic_fluid_color	
HumanAssociated	blood_blood_disord	
HumanAssociated	chem_administration	
HumanAssociated	diet_last_six_month	
HumanAssociated	drug_usage	
HumanAssociated	ethnicity	
HumanAssociated	foetal_health_stat	
HumanAssociated	gestation_state	
HumanAssociated	host_age	
HumanAssociated	host_body_mass_index	
HumanAssociated	host_body_product	
HumanAssociated	host_body_site	
HumanAssociated	host_body_temp	
HumanAssociated	host_diet	
HumanAssociated	host_disease_stat	
HumanAssociated	host_fam_rel	
HumanAssociated	host_genotype	
HumanAssociated	host_height	
HumanAssociated	host_hiv_stat	
HumanAssociated	host_last_meal	
HumanAssociated	host_occupation	
HumanAssociated	host_phenotype	
HumanAssociated	host_pulse	
HumanAssociated	host_sex	
HumanAssociated	host_subject_id	
HumanAssociated	host_symbiont	
HumanAssociated	host_tot_mass	
HumanAssociated	ihmc_medication_code	
HumanAssociated	kidney_disord	
HumanAssociated	maternal_health_stat	
HumanAssociated	medic_hist_perform	
HumanAssociated	misc_param	
HumanAssociated	nose_throat_disord	
HumanAssociated	organism_count	
HumanAssociated	oxy_stat_samp	
HumanAssociated	perturbation	
HumanAssociated	pet_farm_animal	
HumanAssociated	project_name	
HumanAssociated	pulmonary_disord	
HumanAssociated	salinity	
HumanAssociated	samp_name	
HumanAssociated	samp_store_dur	
HumanAssociated	samp_store_loc	
HumanAssociated	samp_store_temp	
HumanAssociated	samp_vol_we_dna_ext	
HumanAssociated	smoker	
HumanAssociated	study_complt_stat	
HumanAssociated	temp	
HumanAssociated	travel_out_six_month	
HumanAssociated	twin_sibling	
HumanAssociated	urine_collect_meth	
HumanAssociated	urogenit_tract_disor	
HumanAssociated	weight_loss_3_month	
HumanGut	chem_administration	
HumanGut	ethnicity	
HumanGut	gastrointest_disord	
HumanGut	host_age	
HumanGut	host_body_mass_index	
HumanGut	host_body_product	
HumanGut	host_body_site	
HumanGut	host_body_temp	
HumanGut	host_diet	
HumanGut	host_disease_stat	
HumanGut	host_fam_rel	
HumanGut	host_genotype	
HumanGut	host_height	
HumanGut	host_last_meal	
HumanGut	host_occupation	
HumanGut	host_phenotype	
HumanGut	host_pulse	
HumanGut	host_sex	
HumanGut	host_subject_id	
HumanGut	host_symbiont	
HumanGut	host_tot_mass	
HumanGut	ihmc_medication_code	
HumanGut	liver_disord	
HumanGut	medic_hist_perform	
HumanGut	misc_param	
HumanGut	organism_count	
HumanGut	oxy_stat_samp	
HumanGut	perturbation	
HumanGut	project_name	
HumanGut	salinity	
HumanGut	samp_name	
HumanGut	samp_store_dur	
HumanGut	samp_store_loc	
HumanGut	samp_store_temp	
HumanGut	samp_vol_we_dna_ext	
HumanGut	special_diet	
HumanGut	temp	
HumanOral	chem_administration	
HumanOral	ethnicity	
HumanOral	host_age	
HumanOral	host_body_mass_index	
HumanOral	host_body_product	
HumanOral	host_body_site	
HumanOral	host_body_temp	
HumanOral	host_diet	
HumanOral	host_disease_stat	
HumanOral	host_fam_rel	
HumanOral	host_genotype	
HumanOral	host_height	
HumanOral	host_last_meal	
HumanOral	host_occupation	
HumanOral	host_phenotype	
HumanOral	host_pulse	
HumanOral	host_sex	
HumanOral	host_subject_id	
HumanOral	host_symbiont	
HumanOral	host_tot_mass	
HumanOral	ihmc_medication_code	
HumanOral	medic_hist_perform	
HumanOral	misc_param	
HumanOral	nose_mouth_teeth_throat_disord	
HumanOral	organism_count	
HumanOral	oxy_stat_samp	
HumanOral	perturbation	
HumanOral	project_name	
HumanOral	salinity	
HumanOral	samp_name	
HumanOral	samp_store_dur	
HumanOral	samp_store_loc	
HumanOral	samp_store_temp	
HumanOral	samp_vol_we_dna_ext	
HumanOral	temp	
HumanOral	time_last_toothbrush	
HumanSkin	chem_administration	
HumanSkin	dermatology_disord	
HumanSkin	dominant_hand	
HumanSkin	ethnicity	
HumanSkin	host_age	
HumanSkin	host_body_mass_index	
HumanSkin	host_body_product	
HumanSkin	host_body_site	
HumanSkin	host_body_temp	
HumanSkin	host_diet	
HumanSkin	host_disease_stat	
HumanSkin	host_fam_rel	
HumanSkin	host_genotype	
HumanSkin	host_height	
HumanSkin	host_last_meal	
HumanSkin	host_occupation	
HumanSkin	host_phenotype	
HumanSkin	host_pulse	
HumanSkin	host_sex	
HumanSkin	host_subject_id	
HumanSkin	host_symbiont	
HumanSkin	host_tot_mass	
HumanSkin	ihmc_medication_code	
HumanSkin	medic_hist_perform	
HumanSkin	misc_param	
HumanSkin	organism_count	
HumanSkin	oxy_stat_samp	
HumanSkin	perturbation	
HumanSkin	project_name	
HumanSkin	salinity	
HumanSkin	samp_name	
HumanSkin	samp_store_dur	
HumanSkin	samp_store_loc	
HumanSkin	samp_store_temp	
HumanSkin	samp_vol_we_dna_ext	
HumanSkin	temp	
HumanSkin	time_since_last_wash	
HumanVaginal	birth_control	
HumanVaginal	chem_administration	
HumanVaginal	douche	
HumanVaginal	ethnicity	
HumanVaginal	gynecologic_disord	
HumanVaginal	host_age	
HumanVaginal	host_body_mass_index	
HumanVaginal	host_body_product	
HumanVaginal	host_body_site	
HumanVaginal	host_body_temp	
HumanVaginal	host_diet	
HumanVaginal	host_disease_stat	
HumanVaginal	host_fam_rel	
HumanVaginal	host_genotype	
HumanVaginal	host_height	
HumanVaginal	host_last_meal	
HumanVaginal	host_occupation	
HumanVaginal	host_phenotype	
HumanVaginal	host_pulse	
HumanVaginal	host_sex	
HumanVaginal	host_subject_id	
HumanVaginal	host_symbiont	
HumanVaginal	host_tot_mass	
HumanVaginal	hrt	
HumanVaginal	hysterectomy	
HumanVaginal	ihmc_medication_code	
HumanVaginal	medic_hist_perform	
HumanVaginal	menarche	
HumanVaginal	menopause	
HumanVaginal	misc_param	
HumanVaginal	organism_count	
HumanVaginal	oxy_stat_samp	
HumanVaginal	perturbation	
HumanVaginal	pregnancy	
HumanVaginal	project_name	
HumanVaginal	salinity	
HumanVaginal	samp_name	
HumanVaginal	samp_store_dur	
HumanVaginal	samp_store_loc	
HumanVaginal	samp_store_temp	
HumanVaginal	samp_vol_we_dna_ext	
HumanVaginal	sexual_act	
HumanVaginal	temp	
HumanVaginal	urogenit_disord	
HydrocarbonResourcesCores	additional_info	
HydrocarbonResourcesCores	alkalinity	
HydrocarbonResourcesCores	alkalinity_method	
HydrocarbonResourcesCores	ammonium	
HydrocarbonResourcesCores	api	
HydrocarbonResourcesCores	aromatics_pc	
HydrocarbonResourcesCores	asphaltenes_pc	
HydrocarbonResourcesCores	basin	
HydrocarbonResourcesCores	benzene	
HydrocarbonResourcesCores	calcium	
HydrocarbonResourcesCores	chloride	
HydrocarbonResourcesCores	density	
HydrocarbonResourcesCores	depos_env	
HydrocarbonResourcesCores	diss_carb_dioxide	
HydrocarbonResourcesCores	diss_inorg_carb	
HydrocarbonResourcesCores	diss_inorg_phosp	
HydrocarbonResourcesCores	diss_iron	
HydrocarbonResourcesCores	diss_org_carb	
HydrocarbonResourcesCores	diss_oxygen_fluid	
HydrocarbonResourcesCores	elev	
HydrocarbonResourcesCores	ethylbenzene	
HydrocarbonResourcesCores	field	
HydrocarbonResourcesCores	hc_produced	
HydrocarbonResourcesCores	hcr	
HydrocarbonResourcesCores	hcr_fw_salinity	
HydrocarbonResourcesCores	hcr_geol_age	
HydrocarbonResourcesCores	hcr_pressure	
HydrocarbonResourcesCores	hcr_temp	
HydrocarbonResourcesCores	lithology	
HydrocarbonResourcesCores	magnesium	
HydrocarbonResourcesCores	misc_param	
HydrocarbonResourcesCores	nitrate	
HydrocarbonResourcesCores	nitrite	
HydrocarbonResourcesCores	org_count_qpcr_info	
HydrocarbonResourcesCores	organism_count	
HydrocarbonResourcesCores	owc_tvdss	
HydrocarbonResourcesCores	oxy_stat_samp	
HydrocarbonResourcesCores	permeability	
HydrocarbonResourcesCores	ph	
HydrocarbonResourcesCores	porosity	
HydrocarbonResourcesCores	potassium	
HydrocarbonResourcesCores	pour_point	
HydrocarbonResourcesCores	pressure	
HydrocarbonResourcesCores	project_name	
HydrocarbonResourcesCores	reservoir	
HydrocarbonResourcesCores	resins_pc	
HydrocarbonResourcesCores	salinity	
HydrocarbonResourcesCores	samp_md	
HydrocarbonResourcesCores	samp_name	
HydrocarbonResourcesCores	samp_store_dur	
HydrocarbonResourcesCores	samp_store_loc	
HydrocarbonResourcesCores	samp_store_temp	
HydrocarbonResourcesCores	samp_subtype	
HydrocarbonResourcesCores	samp_transport_cond	
HydrocarbonResourcesCores	samp_tvdss	
HydrocarbonResourcesCores	samp_type	
HydrocarbonResourcesCores	samp_vol_we_dna_ext	
HydrocarbonResourcesCores	samp_well_name	
HydrocarbonResourcesCores	saturates_pc	
HydrocarbonResourcesCores	sodium	
HydrocarbonResourcesCores	sr_dep_env	
HydrocarbonResourcesCores	sr_geol_age	
HydrocarbonResourcesCores	sr_kerog_type	
HydrocarbonResourcesCores	sr_lithology	
HydrocarbonResourcesCores	sulfate	
HydrocarbonResourcesCores	sulfate_fw	
HydrocarbonResourcesCores	sulfide	
HydrocarbonResourcesCores	suspend_solids	
HydrocarbonResourcesCores	tan	
HydrocarbonResourcesCores	temp	
HydrocarbonResourcesCores	toluene	
HydrocarbonResourcesCores	tot_iron	
HydrocarbonResourcesCores	tot_nitro	
HydrocarbonResourcesCores	tot_phosp	
HydrocarbonResourcesCores	tot_sulfur	
HydrocarbonResourcesCores	tvdss_of_hcr_press	
HydrocarbonResourcesCores	tvdss_of_hcr_temp	
HydrocarbonResourcesCores	vfa	
HydrocarbonResourcesCores	vfa_fw	
HydrocarbonResourcesCores	viscosity	
HydrocarbonResourcesCores	win	
HydrocarbonResourcesCores	xylene	
HydrocarbonResourcesFluidsSwabs	add_recov_method	
HydrocarbonResourcesFluidsSwabs	additional_info	
HydrocarbonResourcesFluidsSwabs	alkalinity	
HydrocarbonResourcesFluidsSwabs	alkalinity_method	
HydrocarbonResourcesFluidsSwabs	ammonium	
HydrocarbonResourcesFluidsSwabs	api	
HydrocarbonResourcesFluidsSwabs	aromatics_pc	
HydrocarbonResourcesFluidsSwabs	asphaltenes_pc	
HydrocarbonResourcesFluidsSwabs	basin	
HydrocarbonResourcesFluidsSwabs	benzene	
HydrocarbonResourcesFluidsSwabs	biocide	
HydrocarbonResourcesFluidsSwabs	biocide_admin_method	
HydrocarbonResourcesFluidsSwabs	calcium	
HydrocarbonResourcesFluidsSwabs	chem_treat_method	
HydrocarbonResourcesFluidsSwabs	chem_treatment	
HydrocarbonResourcesFluidsSwabs	chloride	
HydrocarbonResourcesFluidsSwabs	density	
HydrocarbonResourcesFluidsSwabs	depos_env	
HydrocarbonResourcesFluidsSwabs	diss_carb_dioxide	
HydrocarbonResourcesFluidsSwabs	diss_inorg_carb	
HydrocarbonResourcesFluidsSwabs	diss_inorg_phosp	
HydrocarbonResourcesFluidsSwabs	diss_iron	
HydrocarbonResourcesFluidsSwabs	diss_org_carb	
HydrocarbonResourcesFluidsSwabs	diss_oxygen_fluid	
HydrocarbonResourcesFluidsSwabs	ethylbenzene	
HydrocarbonResourcesFluidsSwabs	field	
HydrocarbonResourcesFluidsSwabs	hc_produced	
HydrocarbonResourcesFluidsSwabs	hcr	
HydrocarbonResourcesFluidsSwabs	hcr_fw_salinity	
HydrocarbonResourcesFluidsSwabs	hcr_geol_age	
HydrocarbonResourcesFluidsSwabs	hcr_pressure	
HydrocarbonResourcesFluidsSwabs	hcr_temp	
HydrocarbonResourcesFluidsSwabs	iw_bt_date_well	
HydrocarbonResourcesFluidsSwabs	iwf	
HydrocarbonResourcesFluidsSwabs	lithology	
HydrocarbonResourcesFluidsSwabs	magnesium	
HydrocarbonResourcesFluidsSwabs	misc_param	
HydrocarbonResourcesFluidsSwabs	nitrate	
HydrocarbonResourcesFluidsSwabs	nitrite	
HydrocarbonResourcesFluidsSwabs	org_count_qpcr_info	
HydrocarbonResourcesFluidsSwabs	organism_count	
HydrocarbonResourcesFluidsSwabs	oxy_stat_samp	
HydrocarbonResourcesFluidsSwabs	ph	
HydrocarbonResourcesFluidsSwabs	potassium	
HydrocarbonResourcesFluidsSwabs	pour_point	
HydrocarbonResourcesFluidsSwabs	pressure	
HydrocarbonResourcesFluidsSwabs	prod_rate	
HydrocarbonResourcesFluidsSwabs	prod_start_date	
HydrocarbonResourcesFluidsSwabs	project_name	
HydrocarbonResourcesFluidsSwabs	reservoir	
HydrocarbonResourcesFluidsSwabs	resins_pc	
HydrocarbonResourcesFluidsSwabs	salinity	
HydrocarbonResourcesFluidsSwabs	samp_collect_point	
HydrocarbonResourcesFluidsSwabs	samp_loc_corr_rate	
HydrocarbonResourcesFluidsSwabs	samp_name	
HydrocarbonResourcesFluidsSwabs	samp_preserv	
HydrocarbonResourcesFluidsSwabs	samp_store_dur	
HydrocarbonResourcesFluidsSwabs	samp_store_loc	
HydrocarbonResourcesFluidsSwabs	samp_store_temp	
HydrocarbonResourcesFluidsSwabs	samp_subtype	
HydrocarbonResourcesFluidsSwabs	samp_transport_cond	
HydrocarbonResourcesFluidsSwabs	samp_type	
HydrocarbonResourcesFluidsSwabs	samp_vol_we_dna_ext	
HydrocarbonResourcesFluidsSwabs	samp_well_name	
HydrocarbonResourcesFluidsSwabs	saturates_pc	
HydrocarbonResourcesFluidsSwabs	sodium	
HydrocarbonResourcesFluidsSwabs	sulfate	
HydrocarbonResourcesFluidsSwabs	sulfate_fw	
HydrocarbonResourcesFluidsSwabs	sulfide	
HydrocarbonResourcesFluidsSwabs	suspend_solids	
HydrocarbonResourcesFluidsSwabs	tan	
HydrocarbonResourcesFluidsSwabs	temp	
HydrocarbonResourcesFluidsSwabs	toluene	
HydrocarbonResourcesFluidsSwabs	tot_iron	
HydrocarbonResourcesFluidsSwabs	tot_nitro	
HydrocarbonResourcesFluidsSwabs	tot_phosp	
HydrocarbonResourcesFluidsSwabs	tot_sulfur	
HydrocarbonResourcesFluidsSwabs	tvdss_of_hcr_press	
HydrocarbonResourcesFluidsSwabs	tvdss_of_hcr_temp	
HydrocarbonResourcesFluidsSwabs	vfa	
HydrocarbonResourcesFluidsSwabs	vfa_fw	
HydrocarbonResourcesFluidsSwabs	viscosity	
HydrocarbonResourcesFluidsSwabs	water_cut	
HydrocarbonResourcesFluidsSwabs	water_prod_rate	
HydrocarbonResourcesFluidsSwabs	win	
HydrocarbonResourcesFluidsSwabs	xylene	
MicrobialMatBiofilm	alkalinity	
MicrobialMatBiofilm	alkyl_diethers	
MicrobialMatBiofilm	aminopept_act	
MicrobialMatBiofilm	ammonium	
MicrobialMatBiofilm	bacteria_carb_prod	
MicrobialMatBiofilm	biomass	
MicrobialMatBiofilm	bishomohopanol	
MicrobialMatBiofilm	bromide	
MicrobialMatBiofilm	calcium	
MicrobialMatBiofilm	carb_nitro_ratio	
MicrobialMatBiofilm	chem_administration	
MicrobialMatBiofilm	chloride	
MicrobialMatBiofilm	chlorophyll	
MicrobialMatBiofilm	depth	
MicrobialMatBiofilm	diether_lipids	
MicrobialMatBiofilm	diss_carb_dioxide	
MicrobialMatBiofilm	diss_hydrogen	
MicrobialMatBiofilm	diss_inorg_carb	
MicrobialMatBiofilm	diss_org_carb	
MicrobialMatBiofilm	diss_org_nitro	
MicrobialMatBiofilm	diss_oxygen	
MicrobialMatBiofilm	elev	
MicrobialMatBiofilm	glucosidase_act	
MicrobialMatBiofilm	magnesium	
MicrobialMatBiofilm	mean_frict_vel	
MicrobialMatBiofilm	mean_peak_frict_vel	
MicrobialMatBiofilm	methane	
MicrobialMatBiofilm	misc_param	
MicrobialMatBiofilm	n_alkanes	
MicrobialMatBiofilm	nitrate	
MicrobialMatBiofilm	nitrite	
MicrobialMatBiofilm	nitro	
MicrobialMatBiofilm	org_carb	
MicrobialMatBiofilm	org_matter	
MicrobialMatBiofilm	org_nitro	
MicrobialMatBiofilm	organism_count	
MicrobialMatBiofilm	oxy_stat_samp	
MicrobialMatBiofilm	part_org_carb	
MicrobialMatBiofilm	perturbation	
MicrobialMatBiofilm	petroleum_hydrocarb	
MicrobialMatBiofilm	ph	
MicrobialMatBiofilm	phaeopigments	
MicrobialMatBiofilm	phosphate	
MicrobialMatBiofilm	phosplipid_fatt_acid	
MicrobialMatBiofilm	potassium	
MicrobialMatBiofilm	pressure	
MicrobialMatBiofilm	project_name	
MicrobialMatBiofilm	redox_potential	
MicrobialMatBiofilm	salinity	
MicrobialMatBiofilm	samp_name	
MicrobialMatBiofilm	samp_store_dur	
MicrobialMatBiofilm	samp_store_loc	
MicrobialMatBiofilm	samp_store_temp	
MicrobialMatBiofilm	samp_vol_we_dna_ext	
MicrobialMatBiofilm	silicate	
MicrobialMatBiofilm	sodium	
MicrobialMatBiofilm	sulfate	
MicrobialMatBiofilm	sulfide	
MicrobialMatBiofilm	temp	
MicrobialMatBiofilm	tot_carb	
MicrobialMatBiofilm	tot_nitro_content	
MicrobialMatBiofilm	tot_org_carb	
MicrobialMatBiofilm	turbidity	
MicrobialMatBiofilm	water_content	
MigsBa	adapters	
MigsBa	alt	
MigsBa	annot	
MigsBa	assembly_name	
MigsBa	assembly_qual	
MigsBa	assembly_software	
MigsBa	associated_resource	
MigsBa	biotic_relationship	
MigsBa	collection_date	
MigsBa	compl_score	
MigsBa	compl_software	
MigsBa	depth	
MigsBa	elev	
MigsBa	encoded_traits	
MigsBa	env_broad_scale	
MigsBa	env_local_scale	
MigsBa	env_medium	
MigsBa	estimated_size	
MigsBa	experimental_factor	
MigsBa	extrachrom_elements	
MigsBa	feat_pred	
MigsBa	geo_loc_name	
MigsBa	host_disease_stat	
MigsBa	host_spec_range	
