biosampleGoldId	addDate	altitudeInMeters	altitudeInMeters2	biosampleName	dateCollected	depthInMeters	depthInMeters2	description	ecosystem	ecosystemCategory	ecosystemPathId	ecosystemSubtype	ecosystemType	elevationInMeters	elevationInMeters2	envoBroadScale.id	envoBroadScale.id.canonical_curie	envoBroadScale.id.canonical_label	envoBroadScale.id.obsolete	envoBroadScale.label	envoLocalScale.id	envoLocalScale.id.canonical_curie	envoLocalScale.id.canonical_label	envoLocalScale.id.obsolete	envoLocalScale.label	envoMedium.id	envoMedium.label	geoLocation	geographicLocation	habitat	hostDiseases	hostGender	hostName	hostNcbiTaxid	isoCountry	latitude	longhurst	longitude	mixsPackage	modDate	ncbiTaxId	ncbiTaxName	nitrateConcentration	oxygenConcentration	ph	pressure	salinity	salinityConcentration	sampleBodySite	sampleBodySubsite	sampleCollectionSite	sampleCollectionTemperature	specificEcosystem	subsurfaceDepthInMeters	subsurfaceDepthInMeters2	visitNum
Gb0239963	2019-09-03			Grasslands and shrubland soil microbial communities from Mongolia - MacRae3.soil.11	2012-07-09			Grasslands and shrubland soil microbial communities from Mongolia	Environmental	Terrestrial	4209	Unclassified	Soil	1735.0		ENVO_01000177	ENVO:01000177	grassland biome	False	grassland biome	ENVO_01001785	ENVO:01001785	land	False	land	ENVO_00005750	grassland soil	Mongolia	Mongolia	Grasslands and shrubland soil					Mongolia	51.01		100.45	Standard	2024-04-17	410658	soil metagenome									Grasslands and shrubland soil		Grasslands			
Gb0239964	2019-09-03			Grasslands and shrubland soil microbial communities from Mongolia - MacRae3.soil.12	2012-07-09			Grasslands and shrubland soil microbial communities from Mongolia	Environmental	Terrestrial	4209	Unclassified	Soil	1735.0		ENVO_01000177	ENVO:01000177	grassland biome	False	grassland biome	ENVO_01001785	ENVO:01001785	land	False	land	ENVO_00005750	grassland soil	Mongolia	Mongolia	Grasslands and shrubland soil					Mongolia	51.01		100.45	Standard	2024-04-17	410658	soil metagenome									Grasslands and shrubland soil		Grasslands			
Gb0239965	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.1.SO1.s5	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	4.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.207299		-6.966221	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239966	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.2.SO1.5	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	4.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.207299		-6.966221	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239967	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.3.SO2.8	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	2.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.221457		-6.962103	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239968	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.4.SO2.s7	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	2.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.221457		-6.962103	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239969	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.5.SO3.8	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	3.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.207687		-6.95736	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239970	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.6.SO3.9s	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	3.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.207687		-6.95736	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239971	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.7.SO4.s5	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	3.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.206429		-6.955089	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239972	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.8.SO4.5	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	3.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.206429		-6.955089	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239973	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.9.SO1.8	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	4.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.207427		-6.966599	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239974	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.10.SO1.9	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	4.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.207427		-6.966599	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239975	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.11.SO1.8s	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	4.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.207427		-6.966599	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239976	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.12.SO1.9s	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	4.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.207427		-6.966599	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239977	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.13.SO2.1	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	2.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.221464		-6.962177	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239978	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.14.SO2.5	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	2.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.221457		-6.962103	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239979	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.15.SO2.s1	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	2.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.221464		-6.962177	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239980	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.16.SO2.s8	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	2.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.221457		-6.962103	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239981	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.17.SO3.3	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	3.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.20772		-6.957318	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239982	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.18.SO3.3s	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	3.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.20772		-6.957318	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239983	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.19.SO3.1	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	4.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.207736		-6.957184	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
Gb0239984	2019-09-03			Marine salt marsh soil microbial communities from Province of Huelva, Spain - RoyChowdhury45.soil.20.SO3.1s	2015-07-21			Marine salt marsh soil microbial communities from Province of Huelva, Spain	Environmental	Aquatic	4012	Intertidal zone	Marine	4.0		ENVO_01000022	ENVO:01000022	marine salt marsh biome	False	marine salt marsh biome	ENVO_00000054	ENVO:00000054	saline marsh	False	saline marsh	ENVO_00001998	soil	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Spain: Province of Huelva, Reserva de la Biosfera y Paraje Natural de las Marismas del Odiel	Marine salt marsh soil					Spain	37.207736		-6.957184	Standard	2024-04-17	1504975	salt marsh metagenome									Marine salt marsh soil		Salt marsh			
