accession	attribute_name	harmonized_name	display_name	content
SAMEA7723394	samp_store_dur	samp_store_dur	sample storage duration	2002-2016
SAMEA7723394	samp_store_loc	samp_store_loc	sample storage location	Davis CA
SAMEA7723394	samp_store_temp	samp_store_temp	sample storage temperature	-80
SAMEA7723394	sample name	sample_name	sample name	qiita_sid_13114:13114.berry.2.s008
SAMEA7723394	sample type	sample_type	sample type	sediment
SAMEA7723394	sample_name_original			Berry2.sediment.Pi11
SAMEA7723394	sample_name_plus_plate			3.Berry2.sediment.Pi11
SAMEA7723394	sampling method			bulk
SAMEA7723394	songbird_train_empo_3			Train
SAMEA7723394	study_sample_number			8
SAMEA7723394	tier			1
SAMEA7723395	ENA first public			2020-12-17
SAMEA7723395	ENA last update			2020-12-15
SAMEA7723395	ENA-CHECKLIST			ERC000011
SAMEA7723395	External Id			SAMEA7723395
SAMEA7723395	INSDC center alias			UCSDMI
SAMEA7723395	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723395	INSDC first public			2020-12-17T04:08:05Z
SAMEA7723395	INSDC last update			2020-12-15T22:06:59Z
SAMEA7723395	INSDC status			public
SAMEA7723395	Submitter Id			qiita_sid_13114:13114.berry.2.s009
SAMEA7723395	alpha_shotgun_woltka_faithspd			151.1533907438611
SAMEA7723395	alpha_shotgun_woltka_richness			605.0
SAMEA7723395	alpha_shotgun_woltka_shannon			7.6842905669002315
SAMEA7723395	barcode_prefix			berry.2.s009
SAMEA7723395	collection_timestamp			8/21/02 0:00
SAMEA7723395	depth_sample			0.31
SAMEA7723395	elevation	elev	elevation	69.8
SAMEA7723395	emp500_principal_investigator			Berry
SAMEA7723395	emp500_study_id			2
SAMEA7723395	emp500_title			Postglacial pond sediment profiles
SAMEA7723395	empo_0			EMP sample
SAMEA7723395	empo_1			Free-living
SAMEA7723395	empo_2			Non-saline
SAMEA7723395	empo_3			Sediment (non-saline)
SAMEA7723395	env biome	env_broad_scale	broad-scale environmental context	Small lake biome
SAMEA7723395	env feature	env_local_scale	local-scale environmental context	pond bed
SAMEA7723395	env package	env_package	environmental package	sediment
SAMEA7723395	env_material	env_medium	environmental medium	lake sediment
SAMEA7723395	environmental_package	env_package	environmental package	sediment
SAMEA7723395	gcms_analysis_batch			note applicable
SAMEA7723395	gcms_run_location			UCSD
SAMEA7723395	gcms_sample_name			EMP_Feces_berry_2_s009_a03_M_097
SAMEA7723395	gcms_sequence			097
SAMEA7723395	geo loc name	geo_loc_name	geographic location	USA: State of Massachusetts,Town of Ludlow
SAMEA7723395	host subject id	host_subject_id	host subject id	Pi31
SAMEA7723395	investigation type	investigation_type	investigation type	metagenome
SAMEA7723395	latitude			42.30844
SAMEA7723395	lcms_batch			1.00
SAMEA7723395	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723395	lcms_position			1A2
SAMEA7723395	lcms_replicate			no
SAMEA7723395	lcms_sample_name_cmn			1A2_1_2_berry-2-s009-a04
SAMEA7723395	lcms_sample_name_fbmn			1A2_1_2_berry-2-s009-a04.mzML
SAMEA7723395	lcms_sample_type			Sample
SAMEA7723395	lcms_sample_type_sub			Bulk
SAMEA7723395	longitude			-71.3412
SAMEA7723395	original sample id			Berry2.sediment.Pi31
SAMEA7723395	physical_specimen_location			UCSD Knight Lab Freezer I and Berry Lab -80C Freezer, UC Davis
SAMEA7723395	physical_specimen_remaining			FALSE
SAMEA7723395	project name	project_name	project name	Biodiversity and Functional Patterns of Microbial Assemblages in Postglacial Pond Sediment Profiles
SAMEA7723395	read_count_shotgun_r1			14497052.0
SAMEA7723395	read_count_shotgun_rep200			8882.0
SAMEA7723395	read_count_shotgun_woltka_uniq			7046.0
SAMEA7723395	samp_store_dur	samp_store_dur	sample storage duration	2002-2016
SAMEA7723395	samp_store_loc	samp_store_loc	sample storage location	Davis CA
SAMEA7723395	samp_store_temp	samp_store_temp	sample storage temperature	-80
SAMEA7723395	sample name	sample_name	sample name	qiita_sid_13114:13114.berry.2.s009
SAMEA7723395	sample type	sample_type	sample type	sediment
SAMEA7723395	sample_name_original			Berry2.sediment.Pi31
SAMEA7723395	sample_name_plus_plate			1.Berry2.sediment.Pi31
SAMEA7723395	sampling method			bulk
SAMEA7723395	songbird_train_empo_3			Test
SAMEA7723395	study_sample_number			9
SAMEA7723395	tier			1
SAMEA7723396	ENA first public			2020-12-17
SAMEA7723396	ENA last update			2020-12-15
SAMEA7723396	ENA-CHECKLIST			ERC000011
SAMEA7723396	External Id			SAMEA7723396
SAMEA7723396	INSDC center alias			UCSDMI
SAMEA7723396	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723396	INSDC first public			2020-12-17T04:08:05Z
SAMEA7723396	INSDC last update			2020-12-15T22:06:59Z
SAMEA7723396	INSDC status			public
SAMEA7723396	Submitter Id			qiita_sid_13114:13114.berry.2.s010
SAMEA7723396	alpha_shotgun_woltka_faithspd			105.74528867248432
SAMEA7723396	alpha_shotgun_woltka_richness			328.0
SAMEA7723396	alpha_shotgun_woltka_shannon			5.4348777393734125
SAMEA7723396	barcode_prefix			berry.2.s010
SAMEA7723396	collection_timestamp			8/21/02 0:00
SAMEA7723396	depth_sample			0.61
SAMEA7723396	elevation	elev	elevation	69.8
SAMEA7723396	emp500_principal_investigator			Berry
SAMEA7723396	emp500_study_id			2
SAMEA7723396	emp500_title			Postglacial pond sediment profiles
SAMEA7723396	empo_0			EMP sample
SAMEA7723396	empo_1			Free-living
SAMEA7723396	empo_2			Non-saline
SAMEA7723396	empo_3			Sediment (non-saline)
SAMEA7723396	env biome	env_broad_scale	broad-scale environmental context	Small lake biome
SAMEA7723396	env feature	env_local_scale	local-scale environmental context	pond bed
SAMEA7723396	env package	env_package	environmental package	sediment
SAMEA7723396	env_material	env_medium	environmental medium	lake sediment
SAMEA7723396	environmental_package	env_package	environmental package	sediment
SAMEA7723396	gcms_analysis_batch			note applicable
SAMEA7723396	gcms_run_location			UCSD
SAMEA7723396	gcms_sample_name			EMP_Feces_berry_2_s010_a03_M_099
SAMEA7723396	gcms_sequence			099
SAMEA7723396	geo loc name	geo_loc_name	geographic location	USA: State of Massachusetts,Town of Ludlow
SAMEA7723396	host subject id	host_subject_id	host subject id	Pi61
SAMEA7723396	investigation type	investigation_type	investigation type	metagenome
SAMEA7723396	latitude			42.30844
SAMEA7723396	lcms_batch			1.00
SAMEA7723396	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723396	lcms_position			1C11
SAMEA7723396	lcms_replicate			no
SAMEA7723396	lcms_sample_name_cmn			1C11_1_45_berry-2-s010-a04
SAMEA7723396	lcms_sample_name_fbmn			1C11_1_45_berry-2-s010-a04.mzML
SAMEA7723396	lcms_sample_type			Sample
SAMEA7723396	lcms_sample_type_sub			Bulk
SAMEA7723396	longitude			-71.3412
SAMEA7723396	original sample id			Berry2.sediment.Pi61
SAMEA7723396	physical_specimen_location			UCSD Knight Lab Freezer I and Berry Lab -80C Freezer, UC Davis
SAMEA7723396	physical_specimen_remaining			FALSE
SAMEA7723396	project name	project_name	project name	Biodiversity and Functional Patterns of Microbial Assemblages in Postglacial Pond Sediment Profiles
SAMEA7723396	read_count_shotgun_r1			9802326.0
SAMEA7723396	read_count_shotgun_rep200			6159.0
SAMEA7723396	read_count_shotgun_woltka_uniq			5615.0
SAMEA7723396	samp_store_dur	samp_store_dur	sample storage duration	2002-2016
SAMEA7723396	samp_store_loc	samp_store_loc	sample storage location	Davis CA
SAMEA7723396	samp_store_temp	samp_store_temp	sample storage temperature	-80
SAMEA7723396	sample name	sample_name	sample name	qiita_sid_13114:13114.berry.2.s010
SAMEA7723396	sample type	sample_type	sample type	sediment
SAMEA7723396	sample_name_original			Berry2.sediment.Pi61
SAMEA7723396	sample_name_plus_plate			4.Berry2.sediment.Pi61
SAMEA7723396	sampling method			bulk
SAMEA7723396	songbird_train_empo_3			Test
SAMEA7723396	study_sample_number			10
SAMEA7723396	tier			1
SAMEA7723397	ENA first public			2020-12-17
SAMEA7723397	ENA last update			2020-12-15
SAMEA7723397	ENA-CHECKLIST			ERC000011
SAMEA7723397	External Id			SAMEA7723397
SAMEA7723397	INSDC center alias			UCSDMI
SAMEA7723397	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723397	INSDC first public			2020-12-17T04:08:05Z
SAMEA7723397	INSDC last update			2020-12-15T22:06:59Z
SAMEA7723397	INSDC status			public
SAMEA7723397	Submitter Id			qiita_sid_13114:13114.berry.2.s011
SAMEA7723397	alpha_shotgun_woltka_faithspd			107.76284210250222
SAMEA7723397	alpha_shotgun_woltka_richness			330.0
SAMEA7723397	alpha_shotgun_woltka_shannon			4.881469499889024
SAMEA7723397	barcode_prefix			berry.2.s011
SAMEA7723397	collection_timestamp			8/21/02 0:00
SAMEA7723397	depth_sample			0.71
SAMEA7723397	elevation	elev	elevation	69.8
SAMEA7723397	emp500_principal_investigator			Berry
SAMEA7723397	emp500_study_id			2
SAMEA7723397	emp500_title			Postglacial pond sediment profiles
SAMEA7723397	empo_0			EMP sample
SAMEA7723397	empo_1			Free-living
SAMEA7723397	empo_2			Non-saline
SAMEA7723397	empo_3			Sediment (non-saline)
SAMEA7723397	env biome	env_broad_scale	broad-scale environmental context	Small lake biome
SAMEA7723397	env feature	env_local_scale	local-scale environmental context	pond bed
SAMEA7723397	env package	env_package	environmental package	sediment
SAMEA7723397	env_material	env_medium	environmental medium	lake sediment
SAMEA7723397	environmental_package	env_package	environmental package	sediment
SAMEA7723397	gcms_analysis_batch			note applicable
SAMEA7723397	gcms_run_location			UCSD
SAMEA7723397	gcms_sample_name			EMP_Feces_berry_2_s011_a03_M_001
SAMEA7723397	gcms_sequence			001
SAMEA7723397	geo loc name	geo_loc_name	geographic location	USA: State of Massachusetts,Town of Ludlow
SAMEA7723397	host subject id	host_subject_id	host subject id	Pi71
SAMEA7723397	investigation type	investigation_type	investigation type	metagenome
SAMEA7723397	latitude			42.30844
SAMEA7723397	lcms_batch			1.00
SAMEA7723397	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723397	lcms_position			1D3
SAMEA7723397	lcms_replicate			no
SAMEA7723397	lcms_sample_name_cmn			1D3_1_53_berry-2-s011-a04
SAMEA7723397	lcms_sample_name_fbmn			1D3_1_53_berry-2-s011-a04.mzML
SAMEA7723397	lcms_sample_type			Sample
SAMEA7723397	lcms_sample_type_sub			Bulk
SAMEA7723397	longitude			-71.3412
SAMEA7723397	original sample id			Berry2.sediment.Pi71
SAMEA7723397	physical_specimen_location			UCSD Knight Lab Freezer I and Berry Lab -80C Freezer, UC Davis
SAMEA7723397	physical_specimen_remaining			FALSE
SAMEA7723397	project name	project_name	project name	Biodiversity and Functional Patterns of Microbial Assemblages in Postglacial Pond Sediment Profiles
SAMEA7723397	read_count_shotgun_r1			9211503.0
SAMEA7723397	read_count_shotgun_rep200			2712.0
SAMEA7723397	read_count_shotgun_woltka_uniq			5489.0
SAMEA7723397	samp_store_dur	samp_store_dur	sample storage duration	2002-2016
SAMEA7723397	samp_store_loc	samp_store_loc	sample storage location	Davis CA
SAMEA7723397	samp_store_temp	samp_store_temp	sample storage temperature	-80
SAMEA7723397	sample name	sample_name	sample name	qiita_sid_13114:13114.berry.2.s011
SAMEA7723397	sample type	sample_type	sample type	sediment
SAMEA7723397	sample_name_original			Berry2.sediment.Pi71
SAMEA7723397	sample_name_plus_plate			5.Berry2.sediment.Pi71
SAMEA7723397	sampling method			bulk
SAMEA7723397	songbird_train_empo_3			Train
SAMEA7723397	study_sample_number			11
SAMEA7723397	tier			1
SAMEA7723398	ENA first public			2020-12-17
SAMEA7723398	ENA last update			2020-12-15
SAMEA7723398	ENA-CHECKLIST			ERC000011
SAMEA7723398	External Id			SAMEA7723398
SAMEA7723398	INSDC center alias			UCSDMI
SAMEA7723398	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723398	INSDC first public			2020-12-17T04:08:05Z
SAMEA7723398	INSDC last update			2020-12-15T22:06:59Z
SAMEA7723398	INSDC status			public
SAMEA7723398	Submitter Id			qiita_sid_13114:13114.berry.2.s019
SAMEA7723398	alpha_shotgun_woltka_faithspd			120.35555656766451
SAMEA7723398	alpha_shotgun_woltka_min10k_faithspd			119.43029707507162
SAMEA7723398	alpha_shotgun_woltka_min10k_richness			355.0
SAMEA7723398	alpha_shotgun_woltka_min10k_shannon			3.2777676102765607
SAMEA7723398	alpha_shotgun_woltka_rar10k_faithspd			89.30573125096225
SAMEA7723398	alpha_shotgun_woltka_rar10k_richness			252.0
SAMEA7723398	alpha_shotgun_woltka_rar10k_shannon			3.254170554662476
SAMEA7723398	alpha_shotgun_woltka_richness			358.0
SAMEA7723398	alpha_shotgun_woltka_shannon			3.2799337359079246
SAMEA7723398	barcode_prefix			berry.2.s019
SAMEA7723398	collection_timestamp			3/14/02 0:00
SAMEA7723398	depth_sample			0.96
SAMEA7723398	elevation	elev	elevation	92.7
SAMEA7723398	emp500_principal_investigator			Berry
SAMEA7723398	emp500_study_id			2
SAMEA7723398	emp500_title			Postglacial pond sediment profiles
SAMEA7723398	empo_0			EMP sample
SAMEA7723398	empo_1			Free-living
SAMEA7723398	empo_2			Non-saline
SAMEA7723398	empo_3			Sediment (non-saline)
SAMEA7723398	env biome	env_broad_scale	broad-scale environmental context	Small lake biome
SAMEA7723398	env feature	env_local_scale	local-scale environmental context	pond bed
SAMEA7723398	env package	env_package	environmental package	sediment
SAMEA7723398	env_material	env_medium	environmental medium	lake sediment
SAMEA7723398	environmental_package	env_package	environmental package	sediment
SAMEA7723398	gcms_analysis_batch			note applicable
SAMEA7723398	gcms_run_location			UCSD
SAMEA7723398	gcms_sample_name			EMP_Feces_berry_2_s019_a03_M_008
SAMEA7723398	gcms_sequence			008
SAMEA7723398	geo loc name	geo_loc_name	geographic location	USA: State of Massachusetts,Norfolk County
SAMEA7723398	host subject id	host_subject_id	host subject id	Un96
SAMEA7723398	investigation type	investigation_type	investigation type	metagenome
SAMEA7723398	latitude			42.06
SAMEA7723398	lcms_batch			1.00
SAMEA7723398	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723398	lcms_position			1B2
SAMEA7723398	lcms_replicate			no
SAMEA7723398	lcms_sample_name_cmn			1B2_1_20_berry-2-s019-a04
SAMEA7723398	lcms_sample_name_fbmn			1B2_1_20_berry-2-s019-a04.mzML
SAMEA7723398	lcms_sample_type			Sample
SAMEA7723398	lcms_sample_type_sub			Bulk
SAMEA7723398	longitude			-71.37761
SAMEA7723398	original sample id			Berry2.sediment.Un96
SAMEA7723398	physical_specimen_location			UCSD Knight Lab Freezer I and Berry Lab -80C Freezer, UC Davis
SAMEA7723398	physical_specimen_remaining			TRUE
SAMEA7723398	project name	project_name	project name	Biodiversity and Functional Patterns of Microbial Assemblages in Postglacial Pond Sediment Profiles
SAMEA7723398	read_count_shotgun_r1			7398499.0
SAMEA7723398	read_count_shotgun_rep200			1988.0
SAMEA7723398	read_count_shotgun_woltka_uniq			28020.0
SAMEA7723398	samp_store_dur	samp_store_dur	sample storage duration	2002-2016
SAMEA7723398	samp_store_loc	samp_store_loc	sample storage location	Davis CA
SAMEA7723398	samp_store_temp	samp_store_temp	sample storage temperature	-80
SAMEA7723398	sample name	sample_name	sample name	qiita_sid_13114:13114.berry.2.s019
SAMEA7723398	sample type	sample_type	sample type	sediment
SAMEA7723398	sample_name_original			Berry2.sediment.Un96
SAMEA7723398	sample_name_plus_plate			2.Berry2.sediment.Un96
SAMEA7723398	sampling method			bulk
SAMEA7723398	songbird_train_empo_3			Train
SAMEA7723398	study_sample_number			19
SAMEA7723398	tier			1
SAMEA7723399	ENA first public			2020-12-17
SAMEA7723399	ENA last update			2020-12-15
SAMEA7723399	ENA-CHECKLIST			ERC000011
SAMEA7723399	External Id			SAMEA7723399
SAMEA7723399	INSDC center alias			UCSDMI
SAMEA7723399	INSDC center name			University of California San Diego Microbiome Initiative
SAMEA7723399	INSDC first public			2020-12-17T04:08:05Z
SAMEA7723399	INSDC last update			2020-12-15T22:07:00Z
SAMEA7723399	INSDC status			public
SAMEA7723399	Submitter Id			qiita_sid_13114:13114.bowen.74.s001
SAMEA7723399	alpha_shotgun_woltka_faithspd			287.4950154481885
SAMEA7723399	alpha_shotgun_woltka_min10k_faithspd			287.0069504796957
SAMEA7723399	alpha_shotgun_woltka_min10k_richness			1545.0
SAMEA7723399	alpha_shotgun_woltka_min10k_shannon			7.1354314055194425
SAMEA7723399	alpha_shotgun_woltka_min3450_faithspd			127.827317
SAMEA7723399	alpha_shotgun_woltka_min3450_richness			698.0
SAMEA7723399	alpha_shotgun_woltka_min3450_shannon			6.473638601
SAMEA7723399	alpha_shotgun_woltka_rar10k_faithspd			178.1348138117496
SAMEA7723399	alpha_shotgun_woltka_rar10k_richness			883.0
SAMEA7723399	alpha_shotgun_woltka_rar10k_shannon			7.016485157128296
SAMEA7723399	alpha_shotgun_woltka_rar3450_faithspd			79.67845624
SAMEA7723399	alpha_shotgun_woltka_rar3450_richness			397.0
SAMEA7723399	alpha_shotgun_woltka_rar3450_shannon			6.331227031
SAMEA7723399	alpha_shotgun_woltka_richness			1547.0
SAMEA7723399	alpha_shotgun_woltka_shannon			7.136328965925803
SAMEA7723399	barcode_prefix			bowen.74.s001
SAMEA7723399	collection_timestamp			5/15/14 0:00
SAMEA7723399	depth_sample			0
SAMEA7723399	elevation	elev	elevation	0
SAMEA7723399	emp500_principal_investigator			Bowen
SAMEA7723399	emp500_study_id			74
SAMEA7723399	emp500_title			Massachusetts salt marsh sediments
SAMEA7723399	empo_0			EMP sample
SAMEA7723399	empo_1			Free-living
SAMEA7723399	empo_2			Saline
SAMEA7723399	empo_3			Sediment (saline)
SAMEA7723399	env biome	env_broad_scale	broad-scale environmental context	marine salt marsh biome
SAMEA7723399	env feature	env_local_scale	local-scale environmental context	marine benthic feature
SAMEA7723399	env package	env_package	environmental package	sediment
SAMEA7723399	env_material	env_medium	environmental medium	marine sediment
SAMEA7723399	environmental_package	env_package	environmental package	sediment
SAMEA7723399	gcms_analysis_batch			note applicable
SAMEA7723399	gcms_run_location			UCSD
SAMEA7723399	gcms_sample_name			EMP_Feces_bowen_74_s001_a03_M_236
SAMEA7723399	gcms_sequence			236
SAMEA7723399	geo loc name	geo_loc_name	geographic location	USA: Commonwealth of Massachusetts,Plum Island
SAMEA7723399	host subject id	host_subject_id	host subject id	Bowen74.sed1
SAMEA7723399	investigation type	investigation_type	investigation type	metagenome
SAMEA7723399	latitude			42.722275
SAMEA7723399	lcms_batch			1.00
SAMEA7723399	lcms_extraction_protocol			Bulk_201901_UCSD
SAMEA7723399	lcms_position			1F1
SAMEA7723399	lcms_replicate			no
SAMEA7723399	lcms_sample_name_cmn			1F1_2_32_bowen-74-s001-a04
SAMEA7723399	lcms_sample_name_fbmn			1F1_2_32_bowen-74-s001-a04.mzML
SAMEA7723399	lcms_sample_type			Sample
SAMEA7723399	lcms_sample_type_sub			Bulk
SAMEA7723399	longitude			-70.846648
